ImgID,Quality,Country,Season,Variety,PlotSize_acres,EstimatedYieldKG,YieldPerAcre
id_255c7ef3,0,Kenya,2017 LR,DK 8031,0.5,,
id_25636937,,Rwanda,2015A,DK,0.049421,,
id_25690c38,0,Kenya,2017 LR,H 6213,0.25,,
id_2574b38e,0,Kenya,2016 LR,Local,0.25,,
id_2581e0d1,0,Kenya,2018 LR,localmaize,0.5,,
id_25827045,0,Kenya,2018 LR,wh505 localmaize,0.25,,
id_25827ac3,0,Kenya,2018 LR,scsimba61,0.25,,
id_25911b81,0,Kenya,2018 LR,otherhybrid,1,,
id_25955160,3,Kenya,2018 LR,dk8031,0.75,,
id_259af4f1,0,Kenya,2016 LR,Other_Hybrid,9,,
id_25a0ecfe,,Rwanda,2015B,NSP,0.041760745,,
id_25b5b62f,0,Kenya,2018 LR,pioneerp3812w,1,,
id_25c2c04a,0,Kenya,2017 LR,SC DUMA 43,0.25,,
id_25c59cf5,0,Kenya,2016 LR,WH_505,1,,
id_25cae503,0,Kenya,2018 LR,localmaize,1.0625,,
id_25d432d6,0,Kenya,2018 LR,dk8031,0.5,,
id_25d78bdb,0,Kenya,2017 LR,H 6218,0.0625,,
id_25e07c15,0,Kenya,2018 LR,h6213,0.8,,
id_25e430b6,0,Kenya,2018 LR,h614d,1,,
id_25ec359a,1,Kenya,2018 LR,h614d,0.5,,
id_25ee909d,0,Kenya,2018 LR,h6213,0.9,,
id_25f8a3a0,1,Kenya,2018 LR,h6213,0.2,,
id_26050950,1,Kenya,2018 LR,otherhybrid,0.5,,
id_260f500b,0,Kenya,2018 LR,dk8031,0.5,,
id_2622a5b2,0,Kenya,2018 LR,scsimba61,0.25,,
id_26231a63,0,Kenya,2018 LR,h6213,1.1,,
id_262c28dd,3,Kenya,2018 LR,h6213,2,,
id_262dabbe,0,Kenya,2017 LR,H 6213,0.25,,
id_26311987,2,Kenya,2017 LR,SC DUMA 43,0.25,,
id_263a1b07,0,Kenya,2018 LR,dk8031,0.75,,
id_2646896d,0,Kenya,2018 LR,h6213,1,,
id_264d66eb,0,Kenya,2016 LR,Local,0.025,,
id_264e5f10,0,Kenya,2017 LR,PN 15,0.25,,
id_264f84cd,1,Kenya,2018 LR,h6218,2,,
id_26632133,0,Kenya,2018 LR,h6213,1.25,,
id_266fb3dc,0,Kenya,2018 LR,localmaize,2,,
id_2678f08d,0,Kenya,2016 LR,H_6213,1.5,,
id_26792233,0,Kenya,2017 LR,WH 505,0.5,,
id_268b2d93,0,Kenya,2016 LR,WH_505,1,,
id_26918c18,0,Kenya,2018 LR,h6213,3,,
id_26a1f3c2,1,Kenya,2018 LR,h6213,0.5,,
id_26a2da0e,0,Kenya,2016 LR,Local,0.5,,
id_26de62be,0,Kenya,2018 LR,dk8031,0.25,,
id_26e62b46,1,Kenya,2018 LR,h6218,0.25,,
id_26e653ce,0,Kenya,2018 LR,localmaize,0.25,,
id_26e67882,0,Kenya,2016 LR,Other_Hybrid,0.125,,
id_26e8c599,0,Kenya,2018 LR,otherhybrid,0.375,,
id_26ec8bd6,3,Kenya,2018 LR,localmaize,1,,
id_26efa5a9,0,Kenya,2017 LR,H 6213,0.3,,
id_26f08407,2,Kenya,2018 LR,scduma43,0.5,,
id_2702ee96,,Rwanda,2017A,unknown_Hybrid,0.122316975,,
id_270f796f,0,Kenya,2016 LR,WH_505,1,,
id_272af78a,0,Kenya,2017 LR,DK 8031,0.25,,
id_2747bf91,0,Kenya,2017 LR,H 6213,2,,
id_274a234e,0,Kenya,2018 LR,h6213,1,,
id_27545fd0,0,Kenya,2017 LR,H 614D,0.5,,
id_275d7569,,Rwanda,2015A,ZM 607,0.098842,,
id_276ebeaa,0,Kenya,2018 LR,dk8031,0.75,,
id_27742d1d,0,Kenya,2017 LR,SC DUMA 43,0.25,,
id_27747bc9,0,Kenya,2017 LR,DK 8031,0.5,,
id_277f0dbb,0,Kenya,2017 LR,DK 8031,0.5,,
id_277f2250,,Rwanda,2015A,Pan 4M21,0.049421,,
id_2786bbf9,0,Kenya,2018 LR,h6213 h6218,1.25,,
id_2786cd7e,,Rwanda,2018A,unknown,0.1235525,,
id_278fa781,0,Kenya,2018 LR,localmaize,1,,
id_27a8f8d1,0,Kenya,2016 LR,H_614D,0.5,,
id_27bc0b13,0,Kenya,2018 LR,otherhybrid,0.25,,
id_27c503a2,0,Kenya,2018 LR,scpundamilia53,1,,
id_27cd936c,,Rwanda,2018A,h_628,0.1235525,,
id_27e527c7,0,Kenya,2018 LR,pan691,0.5,,
id_28028b34,0,Kenya,2018 LR,dk8031,0.75,,
id_2824eba1,0,Kenya,2018 LR,h614d,0.25,,
id_28386cdf,0,Kenya,2018 LR,scpundamilia53,1,,
id_2838bb55,0,Kenya,2018 LR,localmaize,1.25,,
id_2846a0ee,2,Kenya,2018 LR,h6213,1.25,,
id_28494e08,0,Kenya,2016 LR,Other_Hybrid,1.5,,
id_2863e046,0,Kenya,2018 LR,otherhybrid,0.5,,
id_286490c7,0,Kenya,2018 LR,otherhybrid,0.3,,
id_28767ad4,0,Kenya,2017 LR,H 6213,1,,
id_287ef76f,0,Kenya,2018 LR,dk8031,0.75,,
id_288de25e,0,Kenya,2018 LR,scsimba61,0.5,,
id_28971994,0,Kenya,2016 LR,H_6213,0.25,,
id_289eacd2,0,Kenya,2018 LR,wh505,0.25,,
id_289fa660,0,Kenya,2016 LR,H_6213,2,,
id_28a1b844,0,Kenya,2018 LR,h614d,0.5,,
id_28a9d9b4,0,Kenya,2018 LR,dk8031,0.5,,
id_28b48b0a,0,Kenya,2018 LR,h614d localmaize,0.75,,
id_28bc6d39,0,Kenya,2018 LR,h614d,1.25,,
id_28cbd3cd,0,Kenya,2018 LR,h6213,0.125,,
id_28d003da,0,Kenya,2018 LR,localmaize,1,,
id_28e494ca,0,Kenya,2018 LR,localmaize,0.75,,
id_28efb165,0,Kenya,2018 LR,dk8031,0.5,,
id_28f16f55,0,Kenya,2018 LR,scduma43,0.25,,
id_28f6b54e,0,Kenya,2018 LR,localmaize,0.125,,
id_2901cc66,0,Kenya,2018 LR,h6213,0.2,,
id_2911d00a,0,Kenya,2018 LR,h6213,2.5,,
id_291c20f6,3,Kenya,2018 LR,h6213,0.25,,
id_291e785f,,Tanzania,2015 LR,DK 8031,1,,
id_292e65c3,0,Kenya,2018 LR,dk8031,0.25,,
id_29339e49,1,Kenya,2018 LR,scpundamilia53,0.75,,
id_2937cfc9,0,Kenya,2018 LR,dk8031,0.2,,
id_29435b43,0,Kenya,2017 LR,SC DUMA 43,0.25,,
id_294e3b97,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.25,,
id_29659a83,0,Kenya,2018 LR,pioneerp3812w,0.125,,
id_297190c2,0,Kenya,2018 LR,pioneerp3812w,0.5,,
id_29746476,0,Kenya,2018 LR,h6213,0.5,,
id_2978f0ac,2,Kenya,2016 LR,WH_505,0.25,,
id_29878e89,,Rwanda,2015A,Unspecified selected,0.0741315,,
id_29931437,0,Kenya,2018 LR,h614d,1,,
id_29977958,2,Kenya,2018 LR,localmaize,1,,
id_29a05fb8,0,Kenya,2018 LR,dk8031,0.25,,
id_29a23fd6,0,Kenya,2018 LR,localmaize,0.25,,
id_29a8aa03,0,Kenya,2018 LR,localmaize,0.5,,
id_29abd182,,Rwanda,2017A,Unknown,0.1235525,,
id_29c8b408,,Rwanda,2017A,zm_607,0.1235525,,
id_29d18a98,0,Kenya,2018 LR,localmaize,0.75,,
id_29d8d795,1,Kenya,2018 LR,dk90-89,1.75,,
id_29f9bde3,0,Kenya,2018 LR,localmaize,0.125,,
id_29fb2c4e,0,Kenya,2018 LR,h6213,1.6,,
id_2a0cf0a9,1,Kenya,2018 LR,localmaize,0.125,,
id_2a194e0d,1,Kenya,2016 LR,H_6213,1,,
id_2a1b78c0,0,Kenya,2017 LR,H 6213,0.75,,
id_2a3aa143,0,Kenya,2018 LR,localmaize,0.125,,
id_2a49851e,0,Kenya,2018 LR,wh505,0.5,,
id_2a51970e,0,Kenya,2018 LR,localmaize,0.25,,
id_2a521adc,0,Kenya,2018 LR,h6213,0.25,,
id_2a549abe,0,Kenya,2016 LR,WH_505,0.5,,
id_2a5cc4a6,1,Kenya,2018 LR,localmaize,1,,
id_2a6305a1,0,Kenya,2016 LR,Other_Hybrid,0.5,,
id_2a908708,0,Kenya,2016 LR,Local,0.5,,
id_2a91fe76,0,Kenya,2017 LR,WH 505,0.25,,
id_2ab96a7f,0,Kenya,2018 LR,h6213,1,,
id_2ad5ef9f,0,Kenya,2018 LR,h614d h6213,2,,
id_2af4a8e5,1,Kenya,2018 LR,scduma43,0.25,,
id_2b00a5e1,0,Kenya,2018 LR,scduma43,0.5,,
id_2b2066ac,0,Kenya,2016 LR,DK_8031,0.5,,
id_2b2e90d8,0,Kenya,2018 LR,localmaize,0.75,,
id_2b3a008a,0,Kenya,2018 LR,pn15,0.5,,
id_2b5fcdcc,0,Kenya,2016 LR,H_6213,0.25,,
id_2b653125,0,Kenya,2018 LR,scpundamilia53,0.25,,
id_2b7c9968,,Rwanda,2015B,NSP,0.03706575,,
id_2b7e9145,0,Kenya,2018 LR,h6213,0.8,,
id_2b933e0c,1,Kenya,2018 LR,dk8031,0.5,,
id_2b95effc,2,Kenya,2018 LR,wh505,0.5,,
id_2b97150b,2,Kenya,2018 LR,otherhybrid,0.125,,
id_2ba1a574,0,Kenya,2017 LR,SC DUMA 43,0.125,,
id_2bc9be37,0,Kenya,2018 LR,wh505 localmaize,0.25,,
id_2bd6c8f8,0,Kenya,2018 LR,localmaize,0.125,,
id_2bdccc00,0,Kenya,2016 LR,H_6213,0.75,,
id_2bf4b134,0,Kenya,2018 LR,dk8031 localmaize,0.25,,
id_2c020fe1,0,Kenya,2018 LR,otherhybrid,0.25,,
id_2c09c92c,0,Kenya,2018 LR,h6213,2,,
id_2c16a003,0,Kenya,2016 LR,Local,0.0625,,
id_2c292811,0,Kenya,2016 LR,H_614D,0.25,,
id_2c310ef2,1,Kenya,2018 LR,otherhybrid,1,,
id_2c3d5f48,0,Kenya,2018 LR,h6213,0.25,,
id_2c482da5,1,Kenya,2018 LR,h6213,0.5,,
id_2c4cba5e,0,Kenya,2018 LR,h6213,1.6,,
id_2c5fd161,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.125,,
id_2c67b203,,Rwanda,2018A,h_628,0.1136683,,
id_2c6c5b71,0,Kenya,2018 LR,h614d,0.1,,
id_2c79f1f2,1,Kenya,2018 LR,h6213,0.125,,
id_2c7bdef9,2,Kenya,2017 LR,SC DUMA 43,0.125,,
id_2c7dde44,0,Kenya,2018 LR,wh509 otherhybrid,1,,
id_2c7df72e,0,Kenya,2018 LR,h6213,1,,
id_2c816ca1,0,Kenya,2017 LR,H 614D,0.25,,
id_2c8545b0,,Tanzania,2015 LR,KS 614,3,,
id_2c9225eb,0,Kenya,2018 LR,wh505,0.75,,
id_2c988cc5,0,Kenya,2017 LR,H 614D,0.125,,
id_2c9c2489,1,Kenya,2017 LR,H 6218,0.5,,
id_2ca9bf04,,Rwanda,2017A,unknown_OPV,0.1235525,,
id_2cad6dd9,0,Kenya,2018 LR,localmaize,0.5,,
id_2cb64c40,0,Kenya,2016 LR,SC DUMA 43,0.25,,
id_2cbb943d,1,Kenya,2018 LR,dk8031,0.5,,
id_2ccf7ed0,0,Kenya,2017 LR,H 614D,0.5,,
id_2cd50f44,0,Kenya,2018 LR,wh505,0.75,,
id_2cddf8ad,0,Kenya,2018 LR,h6213,2,,
id_2ce29325,2,Kenya,2016 LR,Local,1,,
id_2ce75ea3,0,Kenya,2018 LR,localmaize,0.25,,
id_2d1eabd6,,Rwanda,2017A,unknown_Hybrid,0.1235525,,
id_2d30a111,0,Kenya,2018 LR,scsimba61,1,,
id_2d31d923,0,Kenya,2016 LR,Local,0.2,,
id_2d4176bf,0,Kenya,2018 LR,h6213,1,,
id_2d458008,1,Kenya,2018 LR,h6213,0.75,,
id_2d4f82e2,0,Kenya,2018 LR,otherhybrid,0.5,,
id_2d513242,0,Kenya,2018 LR,dk8031,0.25,,
id_2d535c21,2,Kenya,2016 LR,WH 505,0.5,,
id_2d69e531,0,Kenya,2016 LR,H_614D,0.5,,
id_2d72a0ca,0,Kenya,2018 LR,h6213,0.5,,
id_2d7a0708,3,Kenya,2018 LR,wh505,0.1,,
id_2d7c87e3,0,Kenya,2018 LR,wh505,1,,
id_2d806442,3,Kenya,2018 LR,h614d,0.25,,
id_2d89f83f,0,Kenya,2018 LR,localmaize,0.1253,,
id_2d900837,0,Kenya,2018 LR,h6213,3,,
id_2d90afeb,0,Kenya,2017 LR,SC SIMBA 61,0.125,,
id_2d9143d6,0,Kenya,2018 LR,scduma43,0.25,,
id_2da6463f,0,Kenya,2018 LR,dk8031,1.5,,
id_2db3af10,0,Kenya,2018 LR,h6213,1,,
id_2de46d80,0,Kenya,2018 LR,localmaize,2,,
id_2dea2fef,0,Kenya,2018 LR,h614d,0.5,,
id_2def0a40,,Rwanda,2015A,DK,0.098842,,
id_2e0cbc73,0,Kenya,2018 LR,wh505,0.25,,
id_2e133732,3,Kenya,2018 LR,scpundamilia53,0.5,,
id_2e1f93df,0,Kenya,2018 LR,otherhybrid,1,,
id_2e2d86de,0,Kenya,2018 LR,localmaize,0.0625,,
id_2e42d5d7,0,Kenya,2016 LR,PAN_691,0.5,,
id_2e4652f6,0,Kenya,2018 LR,otherhybrid,0.5,,
id_2e57bbf1,0,Kenya,2016 LR,Local,0.25,,
id_2e67ef77,,Rwanda,2015A,DK,0.049421,,
id_2e707bc8,0,Kenya,2016 LR,H_614D,1.5,,
id_2e73c11d,,Rwanda,2016B,pan4m21,2.47105,,
id_2e9cdaa9,1,Kenya,2018 LR,h6213,1,,
id_2ea462bb,0,Kenya,2018 LR,localmaize,0.125,,
id_2ea51999,0,Kenya,2018 LR,localmaize,0.625,,
id_2eaf7048,0,Kenya,2018 LR,h6213,0.75,,
id_2eb2fdaf,0,Kenya,2018 LR,h6213,0.4,,
id_2ec4acd5,0,Kenya,2018 LR,h6213,1.5,,
id_2ec633e6,,Rwanda,2017A,Unknown,0.1235525,,
id_2ed0bf68,0,Kenya,2018 LR,dk8031,0.5,,
id_2ed35409,0,Kenya,2018 LR,localmaize,1,,
id_2ed9add9,0,Kenya,2018 LR,sctembo73,0.25,,
id_2ee11a81,0,Kenya,2018 LR,wh505 localmaize,0.5,,
id_2eea9c6d,0,Kenya,2018 LR,localmaize,3,,
id_2ef6b5a4,2,Kenya,2017 LR,DK 8031,0.25,,
id_2efef16d,0,Kenya,2018 LR,scduma43,0.25,,
id_2f108e37,1,Kenya,2018 LR,h6213,0.25,,
id_2f10be9e,0,Kenya,2016 LR,Other_Hybrid,1,,
id_2f141c03,0,Kenya,2018 LR,h614d,2,,
id_2f15da8b,1,Kenya,2018 LR,pioneerp3812w,1,,
id_2f1628ab,0,Kenya,2018 LR,h6213,0.5,,
id_2f17c6a2,,Rwanda,2015A,Unspecified selected,0.049421,,
id_2f2f8290,0,Kenya,2018 LR,wh509,0.75,,
id_2f355068,0,Kenya,2018 LR,h6213,3,,
id_2f3d41a4,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.25,,
id_2f559291,0,Kenya,2018 LR,pan691,0.5,,
id_2f5b8642,0,Kenya,2018 LR,wh505,3,,
id_2f612812,0,Kenya,2018 LR,wh505,0.5,,
id_2f65b4ce,0,Kenya,2018 LR,otherhybrid,0.7,,
id_2f677c42,0,Kenya,2018 LR,dk8031,1,,
id_2f789f99,,Rwanda,2017A,unknown_Hybrid,0.1235525,,
id_2f799b38,0,Kenya,2016 LR,H_6213,0.25,,
id_2f7b516c,,Rwanda,2015A,Pool 9A,0.148263,,
id_2f803a6e,0,Kenya,2018 LR,h614d,1,,
id_2f86358e,,Rwanda,2017A,unknown_Hybrid,0.1235525,,
id_2f8e5928,0,Kenya,2018 LR,dk777,0.2,,
id_2f8effea,0,Kenya,2018 LR,h6213,0.25,,
id_2f9743ca,0,Kenya,2018 LR,h6213,0.4,,
id_2fa7339f,0,Kenya,2017 LR,DK 8031,0.25,,
id_2fa87d18,0,Kenya,2018 LR,dk8031,0.25,,
id_2facebf2,0,Kenya,2018 LR,h6213 wh505,1.5,,
id_2fb05bb8,0,Kenya,2018 LR,h6213,0.25,,
id_2fbcd810,0,Kenya,2018 LR,dk8031,1,,
id_2ff6873f,3,Kenya,2017 LR,WH 509,0.5,,
id_2ffbd3ba,0,Kenya,2016 LR,Local,0.25,,
id_30103503,0,Kenya,2018 LR,dk8031,1.5,,
id_30118770,0,Kenya,2018 LR,dk8031,0.2135,,
id_301272de,,Rwanda,2015A,Unspecified hybrid,0.148263,,
id_301f3a40,0,Kenya,2018 LR,h614d,0.2,,
id_301f4592,0,Kenya,2018 LR,h614d,0.7,,
id_3025c3aa,0,Kenya,2018 LR,h6213,0.75,,
id_3030a76c,0,Kenya,2018 LR,pan691,1,,
id_303d84e3,0,Kenya,2018 LR,pioneerp3812w,0.125,,
id_303f6790,0,Kenya,2018 LR,h614d,0.5,,
id_3041d776,,Rwanda,2015A,Unspecified local,0.1235525,,
id_3044197e,0,Kenya,2017 LR,DK 8031,0.25,,
id_30445c5a,0,Kenya,2018 LR,dk8031,1,,
id_3045d8fb,0,Kenya,2018 LR,pan691,0.75,,
id_305c4c47,0,Kenya,2016 LR,H_6213,0.25,,
id_3064f1d2,0,Kenya,2016 LR,PAN_691,0.25,,
id_3067398b,0,Kenya,2016 LR,H_614D,1,,
id_307ca6af,0,Kenya,2018 LR,wh505,0.25,,
id_308ebeb4,,Rwanda,2018B,opv_unk,0.067953875,,
id_309992db,0,Kenya,2018 LR,dk90-89,0.25,,
id_30a7dc61,0,Kenya,2017 LR,H 614D,5,,
id_30b3efa8,0,Kenya,2018 LR,h6213,1,,
id_30bf9069,,Rwanda,2015B,PAN 4M21,0.049421,,
id_30c41df8,0,Kenya,2017 LR,SC DUMA 43,0.5,,
id_30d28223,0,Kenya,2018 LR,pn15 wh505,1,,
id_30e0d5c9,0,Kenya,2018 LR,h6218,1.25,,
id_30e5ca3d,0,Kenya,2016 LR,H_6213,0.75,,
id_30e63ae7,1,Kenya,2018 LR,otherhybrid,0.25,,
id_30e6d796,0,Kenya,2018 LR,h6213 localmaize,0.75,,
id_30f8b2a5,0,Kenya,2018 LR,pn15,0.5,,
id_3107d3bf,0,Kenya,2018 LR,h6213,1,,
id_31083fd4,0,Kenya,2018 LR,otherhybrid,2,,
id_310ca665,0,Kenya,2018 LR,h614d,0.25,,
id_31184c10,0,Kenya,2018 LR,wh509,0.75,,
id_311e4929,0,Kenya,2016 LR,Local,0.25,,
id_311f8c97,3,Kenya,2016 LR,Local,0.0625,,
id_312c557d,0,Kenya,2018 LR,localmaize,0.75,,
id_313a04f9,0,Kenya,2018 LR,h6213,0.5,,
id_313a5c91,,Rwanda,2015B,SC 637,0.3706575,,
id_314640c3,0,Kenya,2018 LR,h6213,1.5,,
id_314b3d06,0,Kenya,2018 LR,wh505,0.5,,
id_314c3989,0,Kenya,2018 LR,h6213,0.5,,
id_315a9c57,1,Kenya,2018 LR,h6218,3,,
id_31610729,3,Kenya,2018 LR,localmaize,0.125,,
id_3163ad0f,0,Kenya,2018 LR,dk8031,1,,
id_316b823d,0,Kenya,2018 LR,dk8031 localmaize,1,,
id_316e5272,,Rwanda,2015B,NSP,0.2125103,,
id_3194e64f,0,Kenya,2018 LR,scsimba61,0.5,,
id_319788b6,0,Kenya,2018 LR,h6213,2,,
id_31a5187a,0,Kenya,2016 LR,H_6213,0.125,,
id_31bda300,0,Kenya,2018 LR,otherhybrid localmaize,2,,
id_31be864f,0,Kenya,2018 LR,otherhybrid,0.375,,
id_31c17b20,0,Kenya,2017 LR,WH 505,0.25,,
id_31d58187,0,Kenya,2018 LR,pn15,0.5,,
id_31da0b0d,0,Kenya,2018 LR,localmaize,0.25,,
id_31dd5012,,Rwanda,2018A,pan_4m21,0.1235525,,
id_31de0b91,,Rwanda,2015B,PAN 691,0.049421,,
id_31e6af9c,0,Kenya,2018 LR,scsimba61 localmaize,1,,
id_31f48165,0,Kenya,2018 LR,h6213 wh505,0.5,,
id_321f66d8,0,Kenya,2017 LR,H 6213,0.5,,
id_3221b10b,,Rwanda,2015B,PAN 4M21,0.06177625,,
id_3222b320,0,Kenya,2018 LR,h6213,0.5,,
id_32262e42,0,Kenya,2018 LR,h6213,1,,
id_32269db8,2,Kenya,2018 LR,pan691,1.5,,
id_3228aaa2,0,Kenya,2018 LR,wh505,0.5,,
id_322c52cb,0,Kenya,2018 LR,dk777,0.5,,
id_322e16f5,0,Kenya,2018 LR,localmaize,0.25,,
id_323d54e3,0,Kenya,2018 LR,wh505,0.25,,
id_323f15b4,,Rwanda,2015A,Unspecified selected,0.247105,,
id_32468b0d,0,Kenya,2016 LR,H_6213,0.125,,
id_3249dc43,0,Kenya,2018 LR,h6213,1,,
id_324c932b,0,Kenya,2018 LR,pan691 localmaize,1,,
id_324e3f1b,3,Kenya,2018 LR,scduma43,0.25,,
id_32548e98,3,Kenya,2017 LR,DK 8031,0.25,,
id_32657235,0,Kenya,2016 LR,WH_505,0.5,,
id_326a9a41,0,Kenya,2016 LR,WH_509,0.5,,
id_32795538,1,Kenya,2017 LR,DK 8031,0.25,,
id_32933e51,0,Kenya,2018 LR,dk8031,1,,
id_329498c2,0,Kenya,2018 LR,otherhybrid,0.5,,
id_32be6eac,0,Kenya,2018 LR,localmaize,1,,
id_32bf4899,,Rwanda,2015A,OPV - Gatumane,1.927419,,
id_32c7a267,0,Kenya,2018 LR,dk8031,0.253,,
id_32c82c53,0,Kenya,2018 LR,dk8031,0.25,,
id_32ccb08c,3,Kenya,2016 LR,Local,0.75,,
id_32d27ce6,0,Kenya,2018 LR,otherhybrid,0.3,,
id_32d4028c,,Rwanda,2015A,OPV - Kanyegeri,0.3706575,,
id_32d7158b,0,Kenya,2018 LR,wh505,0.5,,
id_32d78433,0,Kenya,2018 LR,dk8031 wh505,1.75,,
id_32d9f30a,0,Kenya,2018 LR,h6218,1.5,,
id_32daeedd,,Rwanda,2015A,Pan 4M21,0.148263,,
id_32e78fc5,0,Kenya,2018 LR,dk8031 scduma43 wh505 localmaize,1,,
id_3301095d,0,Kenya,2018 LR,localmaize,0.13,,
id_33139f10,0,Kenya,2018 LR,wh505,1,,
id_331cb6cf,0,Kenya,2018 LR,Pioneer P3812W,1,,
id_332907b3,0,Kenya,2017 LR,DK 8031,0.75,,
id_332c45ca,0,Kenya,2018 LR,h614d,2,,
id_3336909b,1,Kenya,2016 LR,DK_8031,0.25,,
id_333ee360,0,Kenya,2018 LR,wh505,2,,
id_33445d23,0,Kenya,2018 LR,h614d,0.25,,
id_334c0967,2,Kenya,2017 LR,WH 505,0.5,,
id_334c486f,0,Kenya,2018 LR,localmaize,1.75,,
id_334d5dd5,0,Kenya,2018 LR,localmaize,0.125,,
id_334e99e2,0,Kenya,2016 LR,DK_8031,0.5,,
id_33556b81,0,Kenya,2018 LR,h614d,1.25,,
id_3359c8a7,0,Kenya,2016 LR,Local,0.5,,
id_33669d80,0,Kenya,2016 LR,Local,0.125,,
id_33680f85,0,Kenya,2018 LR,otherhybrid,0.1,,
id_336dccda,0,Kenya,2018 LR,wh505,1.9375,,
id_336fa96d,0,Kenya,2018 LR,pn15,1.25,,
id_3371eb21,0,Kenya,2017 LR,PAN 691,1.25,,
id_3379f8ed,,Rwanda,2017A,unknown_Hybrid,0.1235525,,
id_3399b913,0,Kenya,2016 LR,H_614D,0.25,,
id_339f429e,,Rwanda,2018B,unknown,0.118610405,,
id_33a3b6a9,0,Kenya,2018 LR,dk777,1,,
id_33afff06,0,Kenya,2018 LR,h6213,0.25,,
id_33b07ade,0,Kenya,2016 LR,H_614D,0.25,,
id_33b1b12c,0,Kenya,2018 LR,dk8031,0.25,,
id_33bdef8d,,Rwanda,2015A,Pan 4M21,0.0741315,,
id_33c55e47,0,Kenya,2018 LR,h6213,0.25,,
id_33cbf028,0,Kenya,2018 LR,h6213,1.5,,
id_33cc7f93,0,Kenya,2018 LR,h6213,0.5,,
id_33d437be,1,Kenya,2018 LR,h6213,2,,
id_33d6b7a6,0,Kenya,2018 LR,localmaize,0.5,,
id_33e4a371,0,Kenya,2018 LR,h6213,0.5,,
id_33e84855,0,Kenya,2018 LR,wh505,0.125,,
id_33e9ad7b,0,Kenya,2018 LR,h6213,1,,
id_33eb6931,0,Kenya,2017 LR,H 6213,0.5,,
id_33f534cb,0,Kenya,2018 LR,dk8031,2.5,,
id_33fd5e22,0,Kenya,2018 LR,localmaize,0.125,,
id_3400ad10,0,Kenya,2018 LR,wh505,0.5,,
id_340c7446,0,Kenya,2018 LR,localmaize,1.25,,
id_3418f39c,,Rwanda,2015A,Unspecified OPV,0.0247105,,
id_3442e068,0,Kenya,2018 LR,scduma43,0.5,,
id_34681948,0,Kenya,2018 LR,h6213,0.5,,
id_3486b375,,Rwanda,2015A,Unspecified hybrid,0.098842,,
id_3491cf54,0,Kenya,2018 LR,scsimba61,0.5,,
id_3492e6b5,0,Kenya,2018 LR,otherhybrid,0.5,,
id_3493b498,0,Kenya,2018 LR,localmaize,0.75,,
id_34adba66,0,Kenya,2016 LR,SC_DUMA_43,0.25,,
id_34b33de6,0,Kenya,2017 LR,H 6213,0.25,,
id_34b43b75,0,Kenya,2017 LR,H 614D,1,,
id_34bd5eaf,0,Kenya,2016 LR,H_614D,1,,
id_34c250f1,,Rwanda,2015A,Unspecified selected,0.0741315,,
id_34d9fa7d,0,Kenya,2018 LR,otherhybrid,0.375,,
id_34e5676b,0,Kenya,2018 LR,localmaize,0.125,,
id_3502e30e,,Tanzania,2015 LR,Kienyeji,3,,
id_350447df,0,Kenya,2017 LR,SC DUMA 43,0.25,,
id_3506d8b0,1,Kenya,2018 LR,dk8031,0.25,,
id_351f04f1,0,Kenya,2017 LR,DK 90-89,1,,
id_3532e7d7,0,Kenya,2018 LR,scpundamilia53,0.5,,
id_354d2d0d,,Rwanda,2018B,pan_53,0.148263,,
id_354d5c29,0,Kenya,2018 LR,pan691,1.25,,
id_355a7ff5,0,Kenya,2018 LR,otherhybrid,0.25,,
id_35629d6c,2,Kenya,2018 LR,h6213,0.5,,
id_356a6682,1,Kenya,2018 LR,dk8031,0.5,,
id_356a967f,,Rwanda,2018A,pan_4m21,0.1235525,,
id_356cc91b,0,Kenya,2018 LR,dk8031,0.5,,
id_356d8dc0,0,Kenya,2018 LR,otherhybrid localmaize,3.15,,
id_357aa32e,0,Kenya,2018 LR,wh509,0.5,,
id_35923693,0,Kenya,2017 LR,DK 8031,0.5,,
id_35a053b6,0,Kenya,2018 LR,otherhybrid,1,,
id_35b67520,1,Kenya,2017 LR,WH 505,0.5,,
id_35c73551,0,Kenya,2018 LR,h6213,0.253,,
id_35c8b8ba,0,Kenya,2018 LR,pioneerp3812w localmaize,0.75,,
id_35d244bf,0,Kenya,2018 LR,wh505,0.5,,
id_35d259d4,0,Kenya,2018 LR,pioneerp3812w,0.75,,
id_35e0bf50,2,Kenya,2018 LR,wh509,0.5,,
id_35e1cd26,0,Kenya,2018 LR,h614d localmaize,0.5,,
id_35e6e9aa,3,Kenya,2018 LR,localmaize,0.25,,
id_35ec9ec5,,Rwanda,2017A,Unknown,0.1235525,,
id_35f5893a,,Tanzania,2015 LR,kienyeji,2,,
id_35f6262e,1,Kenya,2018 LR,scduma43,4,,
id_35fbe004,0,Kenya,2018 LR,otherhybrid,1.6,,
id_3602d85e,0,Kenya,2016 LR,H_614D,0.5,,
id_36257721,,Rwanda,2015A,DK,0.148263,,
id_362dc076,0,Kenya,2018 LR,h6218,0.3,,
id_362e92de,0,Kenya,2016 LR,H_6213,4,,
id_362fd1a1,0,Kenya,2018 LR,scduma43,0.5,,
